,LO1,LA1,EL1,LO1,LA1,EL1,VISIBLE
6763,86.1,27,285.5653381,86.8,28.1,6057.73291,4222.887885
6764,77.7,31.4,1347.213745,77.9,31.9,5841.061523,4222.885055
6765,76.8,31.9,929.9061279,77.4,32.2,5491.219238,4222.735801
6766,88.2,26.9,1225.966919,87.1,27.9,7346.435547,4222.595213
6767,85.4,27.3,361.5414429,86.4,28.3,6315.154785,4222.368544
6768,85.7,27.3,749.3031616,86.4,28.3,6315.154785,4222.175997
6769,-71.2,-12.7,467.3658447,-71.1,-13.7,5669.876953,4222.10855
6770,-71.1,-33.5,167.3431091,-70.2,-33.2,5025.671387,4222.068588
6771,87.1,26.8,105.9111099,86.7,28.2,6353.915527,4222.046671
6772,84.4,27.8,1128.957397,83.9,28.6,6161.178711,4222.013787
6773,85.4,27.4,746.9266357,85.6,28.3,5785.941406,4221.957921
6774,80.5,41.5,1487.782227,80.2,42,6001.209473,4221.957326
6775,-79.3,-1.8,38.76959991,-78.8,-1.5,4590.67041,4221.945837
6776,87.2,27.5,805.8582764,87.9,28,5643.316406,4221.944897
6777,-153.1,62.8,531.3969727,-151,63.1,5726.350586,4221.861168
6778,-77.6,-11.2,0.31521976,-77.1,-10.7,4698.894043,4221.808874
6779,-65.3,-27.3,313.3733215,-66.1,-27.2,5036.069824,4221.774107
6780,83.6,28.4,1212.090454,83.3,28.7,5588.685547,4221.743583
6781,-74.2,11.2,16.70666695,-73.7,10.8,4627.714355,4221.715388
6782,83.5,27.9,1226.11377,83.8,28.6,5991.510254,4221.652128
6783,85.6,27.1,165.8080444,85.6,28.3,5785.941406,4221.599107
6784,84.6,27.6,206.5674591,85.8,28.4,6140.036621,4221.566467
6785,83.7,27.6,140.9264069,83.8,28.7,5545.005371,4221.409796
6786,83.6,28.1,685.6680298,84.1,28.9,5716.114258,4221.357827
6787,-83.3,-78.4,161.7338562,-85.3,-78.6,4576.191406,4221.254252
6788,-69.1,-33.4,1017.111023,-69.8,-33.4,5569.852539,4221.063135
6789,84.3,27.9,442.5375977,84.5,28.9,5664.806641,4221.014758
6790,85.8,27.5,632.3925781,87,27.7,5990.612793,4220.990001
6791,-83.4,-78.5,207.3672638,-85.3,-78.6,4576.191406,4220.986029
6792,86.2,26.9,163.1181641,86.8,28.1,6057.73291,4220.952377
6793,86.1,27.7,1676.382324,86.4,28.3,6315.154785,4220.951426
6794,86,27.4,888.2651978,86.9,27.7,5815.007813,4220.939148
6795,83.8,27.5,119.1980209,84.2,28.5,5432.405273,4220.91692
6796,-78,-10.4,8.078518867,-76.9,-10.3,5375.847656,4220.899202
6797,-71.1,-30.7,728.125,-69.9,-30.3,6142.692871,4220.841765
6798,85.8,27.5,632.3925781,86.9,27.7,5815.007813,4220.841718
6799,87.2,27.3,287.8613892,86.7,27.9,5048.946777,4220.820094
6800,75.6,39.5,1492.628418,75.3,38.6,6552.909668,4220.779588
6801,90.5,27.4,1304.474487,90.5,28.1,6001.168945,4220.776791
6802,80.7,29.3,1034.637085,81.5,29.9,6075.006836,4220.776089
6803,83.9,28.3,1335.825439,84.5,28.8,6069.183105,4220.752933
6804,88.3,27.2,1130.948486,88.1,27.9,5858.122559,4220.7296
6805,84.9,28,568.8894653,85.6,28.6,5508.120605,4220.694188
6806,88.2,26.7,162.4229279,88,27.9,5812.284668,4220.648655
6807,88.8,26.9,226.5911102,88.9,28,5629.966797,4220.592858
6808,84.4,27.6,188.175827,84,28.8,5928.002441,4220.578778
6809,-76.8,-12.5,5.407407284,-76,-12,5062.230957,4220.521769
6810,87.4,26.7,178.1261597,88.1,28,6415.536133,4220.494674
6811,73,35.1,815.3493042,72.8,35.4,5149.143066,4220.485055
6812,88,26.7,161.7522888,88.2,28,6054.126953,4220.334888
6813,85.2,27.9,532.8026733,86.1,28,5376.617676,4220.275139
6814,92.8,27.4,730.2657471,92.4,27.9,5315.22998,4220.25444
6815,-77,-11.8,364.3898315,-76.3,-11.6,5079.748535,4220.234181
6816,83.9,28.1,940.1379395,84.3,28.9,5901.825195,4220.081233
6817,86.2,26.9,163.1181641,86.9,27.8,5545.130371,4219.944842
6818,83.8,27.9,650.5553589,84.4,28.7,5763.114746,4219.938722
6819,102.8,29.8,884.3610229,101.9,29.6,5736.662598,4219.886807
6820,-140.9,59.8,31.34243774,-140.4,60.6,4932.653809,4219.861397
6821,84.2,28.1,654.5308838,84.9,28.8,5718.139648,4219.837668
6822,75.8,33.2,1072.775269,76.3,33.7,5704.394043,4219.784642
6823,88.5,26.7,117.1208878,88.1,27.9,5858.122559,4219.758866
6824,81.8,28.6,1239.743286,83.5,28.7,7631.313477,4219.752768
6825,88.6,26.2,66.64892578,88.1,27.6,6383.129883,4219.679229
6826,87.5,26.9,1239.755615,88.1,27.7,6357.160645,4219.665822
6827,85.4,27.1,137.3679199,85.6,28.3,5785.941406,4219.588475
6828,83.9,27.6,204.0537415,84.2,28.9,6132.822754,4219.533879
6829,91.7,27.5,1289.814331,91.6,28,5759.748047,4219.51973
6830,85.7,27.5,1126.323975,85.8,28.4,6140.036621,4219.402269
6831,87.5,26.8,574.2528687,86.7,28.1,6924.729492,4219.352592
6832,88,26.7,161.7522888,88.3,27.8,5625.258301,4219.29558
6833,93,26.8,75.53244781,92.5,27.9,5661.493164,4219.287077
6834,83.9,27.7,646.4708862,84.1,28.5,5517.44873,4219.193082
6835,87.8,26.8,187.4114838,86.9,27.7,5815.007813,4219.190203
6836,83.9,28,706.7371826,83.8,28.5,5176.133789,4219.075797
6837,87.4,27.3,1102.964111,88.2,27.8,6053.460938,4219.05964
6838,93.6,28.1,960.6714478,92.8,28.2,5672.647949,4219.040566
6839,88,26.7,161.7522888,88.2,27.7,5382.568359,4218.93483
6840,-71.6,6.8,191.8854523,-72.3,6.5,4967.649902,4218.908295
6841,77,31.3,701.9400635,77.9,31.9,5841.061523,4218.797837
6842,83.5,27.3,97.32059479,84,28.6,6146.970215,4218.784139
6843,92.8,27.1,278.8187561,92.8,28.2,5672.647949,4218.685955
6844,-70.6,-34,863.6987915,-69.9,-33.8,5449.004883,4218.619016
6845,-77.7,-10.8,50.46346664,-77.1,-10.8,4606.28125,4218.513627
6846,-76.7,-12.5,146.5688934,-76,-12,5062.230957,4218.465017
6847,-65.6,-27.2,401.5785217,-66,-27.1,4752.705566,4218.396905
6848,84.2,28,623.7114258,84.3,28.6,5199.206055,4218.355168
6849,84.8,28,490.6791992,84.4,28.8,5450.764648,4218.304688
6850,-68,-15.4,609.6323242,-68.4,-16,5321.55127,4218.297199
6851,87.5,27.1,1135.630615,88.1,28,6415.536133,4218.289149
6852,78.1,30.4,964.2372437,78.5,31.1,5773.192871,4218.287425
6853,-65.3,-27.2,326.1725769,-66.1,-27.2,5036.069824,4218.244356
6854,84.3,27.6,174.5463104,85.8,28.2,6449.25293,4218.204556
6855,84.2,28.1,654.5308838,84.1,28.6,5123.013184,4218.177727
6856,84.3,27.9,442.5375977,84.9,28.8,5718.139648,4218.14414
6857,78.1,29.8,246.5410156,79,30.9,6225.717285,4218.123437
6858,-77.3,-11.5,42.09392548,-76.7,-11.1,4751.684082,4218.057767
6859,87.3,38.6,1063.503296,87.4,37.9,5763.431641,4218.038948
6860,87.6,27.2,1385.182617,88.1,28,6415.536133,4218.0105
6861,-73.1,-15.8,1165.216431,-72.9,-15.4,5574.628418,4217.981022
6862,-70.6,-13.3,541.0369873,-70.4,-13.9,5145.304199,4217.962449
6863,80.9,29.3,1230.30542,81.1,30.1,6099.142578,4217.910885
6864,86.5,26.5,75.43505859,86.9,27.7,5815.007813,4217.899174
6865,87.5,26.9,1239.755615,86.9,28,6908.385742,4217.898002
6866,-70.6,-33.8,765.3902588,-69.8,-33.4,5569.852539,4217.863625
6867,-78,-10.4,8.078518867,-77.3,-10.3,4696.088867,4217.838222
6868,86.2,26.9,163.1181641,86.4,28.3,6315.154785,4217.835764
6869,80.4,29.7,914.973877,81,30,5483.133301,4217.743171
6870,-83.3,-78.8,170.5151062,-85.3,-78.6,4576.191406,4217.726588
6871,-152.8,62.8,770.6151123,-151,63.1,5726.350586,4217.600526
6872,87.1,27.4,1121.033447,86.8,28,5756.746582,4217.550595
6873,78.2,30,315.6636963,78.5,31.1,5773.192871,4217.547703
6874,84.1,28.1,735.4498291,83.8,28.5,5176.133789,4217.543783
6875,84.7,28,887.7362061,85.6,28.5,5958.530762,4217.532808
6876,83.5,27.6,123.3988113,84,28.8,5928.002441,4217.47236
6877,-141,59.8,7.364649296,-140.4,60.6,4932.653809,4217.461539
6878,86.5,27.2,984.9729614,86.8,28.1,6057.73291,4217.454335
6879,84.3,27.5,184.6207428,85,28.4,5560.041992,4217.448208
6880,80.4,41.2,1140.495972,80.2,42,6001.209473,4217.385524
6881,86.5,27.1,729.5213623,86.9,27.8,5545.130371,4217.359658
6882,86.1,27.5,757.4044189,85.6,28.3,5785.941406,4217.32191
6883,84.7,27.6,489.0296936,83.9,28.6,6161.178711,4217.211764
6884,84.3,27.9,442.5375977,85.8,28.2,6449.25293,4217.167783
6885,-71.8,6.4,501.1558533,-72.3,6.5,4967.649902,4217.069525
6886,87.2,26.9,712.0184326,86.6,27.8,5991.532715,4216.969926
6887,-78.4,-8.9,366.6758423,-77.6,-9,5199.786621,4216.916154
6888,85.9,27,266.3217773,86.4,28.3,6315.154785,4216.870158
6889,89.1,26.9,429.3205261,88.2,27.8,6053.460938,4216.800861
6890,86,27.1,628.5646362,86.9,27.7,5815.007813,4216.736872
6891,87.2,27.4,1068.594971,86.8,28,5756.746582,4216.695184
6892,87.6,26.6,103.4042053,88.1,28,6415.536133,4216.694522
6893,-77.6,-11.2,0.31521976,-77.1,-10.8,4606.28125,4216.675038
6894,79,30.3,804.050354,79.7,31,5848.766113,4216.603363
6895,84,28.1,870.4885864,84.1,28.9,5716.114258,4216.548557
6896,88.5,26.9,547.8806152,88.1,27.9,5858.122559,4216.539187
6897,86.6,26.5,71.77490997,87,27.8,6052.665039,4216.472034
6898,85.6,27,115.4142227,85.8,28.3,6003.623047,4216.348923
6899,-149.1,63.3,758.4802856,-151,63.1,5726.350586,4216.331014
6900,-83.3,-78.6,208.3866577,-85.3,-78.6,4576.191406,4216.069503
6901,86.5,27.3,1525.174194,86.6,27.8,5991.532715,4215.907558
6902,85.7,27.6,1086.778198,85.6,28.3,5785.941406,4215.683193
6903,-152.6,64,230.9060364,-151,63.1,5726.350586,4215.666932
6904,85.6,27,115.4142227,86.6,28.1,6269.745605,4215.663667
6905,84.5,28.2,1061.746948,84.2,28.5,5432.405273,4215.555018
6906,83.6,28.4,1212.090454,83.8,28.7,5545.005371,4215.532411
6907,-79.4,-1.6,16.11340332,-78.8,-1.5,4590.67041,4215.524859
6908,86,26.8,99.14479065,87,27.8,6052.665039,4215.395349
6909,87.3,26.5,77.95999908,86.9,27.7,5815.007813,4215.374234
6910,93.1,27.4,929.0438843,92.5,27.9,5661.493164,4215.313677
6911,-151.3,62.1,521.3928223,-151,63.1,5726.350586,4215.246151
6912,-68.1,-15.4,552.4661255,-68.4,-15.9,5091.503906,4215.215883
6913,87.3,27.4,851.4530029,88.1,27.8,5710.153809,4215.153517
6914,85.6,27.6,1151.277466,86.2,28.3,6115.115234,4215.077181
6915,-78.3,-9.4,229.9319153,-77.8,-9.4,4681.282715,4215.060322
6916,85.8,27,197.0133362,86.9,27.7,5815.007813,4215.009451
6917,-70.5,-13.3,580.7451782,-70.9,-13.8,5185.337891,4214.956548
6918,84.1,27.9,530.072876,84.1,28.9,5716.114258,4214.836826
6919,88.3,27.3,908.15979,88.2,27.9,5480.126465,4214.713229
6920,-71.1,-33.4,222.6252441,-70.2,-33.2,5025.671387,4214.709286
6921,80.7,41.3,1175.1604,80.2,42,6001.209473,4214.56734
6922,-70.9,-33.4,536.3638916,-69.8,-33.4,5569.852539,4214.461083
6923,85.7,27.5,1126.323975,85.9,28.1,5720.790527,4214.429215
6924,85.8,27,197.0133362,87,27.7,5990.612793,4214.355329
6925,87.8,26.6,108.950264,87,27.7,5990.612793,4214.350683
6926,-69,-33.6,884.4755859,-69.8,-33.4,5569.852539,4214.317528
6927,-141.7,61,618.8538818,-140.5,60.6,5321.358398,4214.29825
6928,83.6,27.9,806.7491455,84,28.8,5928.002441,4214.197243
6929,73.9,35.5,1431.626099,75.2,36.2,7200.315918,4214.16036
6930,80.3,29.8,906.7880859,80.4,30.2,5283.569824,4214.112631
6931,87.4,26.8,744.6296387,87,27.8,6052.665039,4214.077916
6932,84.3,27.9,442.5375977,84.4,28.8,5450.764648,4214.058934
6933,89.2,26.5,61.75278854,88.1,27.6,6383.129883,4213.999944
6934,85.2,27.9,532.8026733,86.6,28.1,6269.745605,4213.99413
6935,86.3,26.5,66.96276855,86.6,27.8,5991.532715,4213.991354
6936,78.9,29.8,1039.168213,79.7,30.7,6503.758301,4213.966681
6937,87.3,26.4,65.97386932,87,27.7,5990.612793,4213.936837
6938,87.8,27,1598.46936,88.1,27.7,6357.160645,4213.782769
6939,86.4,26.9,429.9731445,86.7,28.2,6353.915527,4213.764669
6940,73.9,35.5,1431.626099,74.9,36,6527.694336,4213.482452
6941,92.8,27,125.6159973,92.3,27.8,5151.894043,4213.40178
6942,86.9,26.6,90.24801636,88.1,27.6,6383.129883,4213.269585
6943,77.9,30.5,952.3424072,78.5,31.1,5773.192871,4213.247151
6944,92.5,26.9,144.0054321,92.3,28,5562.911133,4213.193208
6945,84.1,28.2,821.0079956,84.9,28.6,5670.448242,4213.091769
6946,76,32.1,444.2711182,76.9,32.7,5567.690918,4213.007538
6947,88.6,27,581.8755493,88.8,27.9,5612.100098,4212.966998
6948,84.3,27.5,184.6207428,84.5,28.8,6069.183105,4212.965685
6949,84.1,28,652.6550903,83.8,28.5,5176.133789,4212.873163
6950,83.6,27.6,132.7703094,83.3,28.7,5588.685547,4212.842072
6951,-149.7,62.7,1017.655823,-151,63.1,5726.350586,4212.711851
6952,79.8,29.9,974.2528687,80,30.3,5371.416504,4212.699969
6953,84.1,28.2,821.0079956,84.4,28.8,5450.764648,4212.628303
6954,86.1,27.5,757.4044189,86.9,27.8,5545.130371,4212.621467
6955,86.3,26.8,141.9037628,85.8,28.2,6449.25293,4212.593334
6956,86,27,339.1955566,86.4,28.3,6315.154785,4212.576716
6957,95.3,29.3,1338.716553,94.9,29.4,5679.053711,4212.562094
6958,85.9,27.3,886.8359375,85.9,28.1,5720.790527,4212.377538
6959,-152.2,62.9,1186.89563,-151,63.1,5726.350586,4212.364372
6960,83.9,28.1,940.1379395,83.6,28.8,5695.857422,4212.255355
6961,87.2,27.5,805.8582764,86.5,28,5633.594727,4212.224156
6962,80.6,41.4,1267.272705,79.9,41.8,5900.987793,4212.190382
6963,84.4,27.4,361.1640015,83.9,28.6,6161.178711,4212.121055
6964,85.7,27.8,1471.121826,86.2,28.3,6115.115234,4212.05049
6965,-70.3,-13.1,520.0441895,-71.1,-13.7,5669.876953,4212.023752
6966,85.4,27.7,1331.131592,85.8,28.4,6140.036621,4211.941032
6967,84.7,28.1,928.788269,85.8,28.4,6140.036621,4211.899154
6968,86.7,26.4,68.02702332,87,27.7,5990.612793,4211.883683
6969,87.1,38.5,1147.975464,87.4,37.9,5763.431641,4211.834101
6970,85.6,27.2,296.9061584,85.7,28.4,5914.893066,4211.825493
6971,80.1,29.6,676.440918,80,30.3,5371.416504,4211.81412
6972,87.2,27,256.7715454,88.1,27.8,5710.153809,4211.771657
6973,84.4,27.7,193.4969025,84.3,28.6,5199.206055,4211.544098
6974,92.6,27.1,255.5196075,92.8,28.2,5672.647949,4211.506318
6975,84.3,28.2,791.8238525,84.3,28.7,5246.100098,4211.48838
6976,85.1,27.9,986.0090942,85.9,28.1,5720.790527,4211.35488
6977,85.5,27.1,132.1795502,86.2,28.3,6115.115234,4211.292471
6978,84.7,27.8,563.2319946,84.4,28.9,6017.385254,4211.250968
6979,84.9,28.4,1863.489014,83.5,28.7,7631.313477,4211.232127
6980,83.9,28.3,1335.825439,84.5,28.7,5972.400879,4211.133273
6981,86.2,27.4,965.3289185,85.9,28.1,5720.790527,4211.107954
6982,88.5,27.2,675.3081665,88.9,28,5629.966797,4211.058311
6983,79.1,30.3,770.0059204,79.7,30.6,5328.217285,4210.983793
6984,84.8,27.8,742.1304932,85.7,28.4,5914.893066,4210.96189
6985,86.8,27.3,1593.700439,87,27.7,5990.612793,4210.942741
6986,85.1,27.8,1209.1521,85.8,28.4,6140.036621,4210.892631
6987,86.1,26.9,131.9841156,86.4,28.3,6315.154785,4210.83553
6988,84.4,28.4,1777.268799,84,28.6,6146.970215,4210.826623
6989,84.1,28.1,735.4498291,84.9,28.6,5670.448242,4210.79148
6990,85,27.8,436.0706177,86.7,28.1,6924.729492,4210.754914
6991,85.3,27.4,611.5831299,85.7,28.4,5914.893066,4210.712362
6992,80.5,41.2,1144.532349,79.9,41.8,5900.987793,4210.685044
6993,-150,63.5,1164.228027,-151,63.1,5726.350586,4210.663579
6994,-71.3,9,52.01599884,-70.9,8.9,4423.949219,4210.618719
6995,87.3,27.3,945.8250732,86.9,28.1,5899.844238,4210.610361
6996,84.7,28.1,928.788269,83.8,28.6,5991.510254,4210.602132
6997,-71.1,-32.9,327.7020569,-70,-32.7,5407.111328,4210.300061
6998,88.9,26.9,186.7310944,88.1,27.9,5858.122559,4210.264963
6999,83.5,28.1,1470.741821,83.8,28.6,5991.510254,4210.250547
7000,-83.1,-78.3,90.21279144,-85.3,-78.6,4576.191406,4210.22308
7001,84,27.3,109.646225,83.8,28.6,5991.510254,4210.17515
7002,87.4,26.5,78.17778015,87,27.8,6052.665039,4210.069164
7003,84.1,28.2,821.0079956,83.7,29.1,5937.436035,4210.053051
7004,80,41.2,1147.837524,80.2,42,6001.209473,4210.043971
7005,87,27.1,1430.937134,87,27.7,5990.612793,4210.021288
7006,-71.2,-32.9,170.1923828,-70,-32.7,5407.111328,4209.997114
7007,-78.4,-9.1,149.0209808,-77.8,-8.7,4855.538574,4209.92224
7008,-67.8,-15.5,569.786377,-68.3,-16.1,5354.05957,4209.868157
7009,80.6,41.3,1181.943848,79.9,41.8,5900.987793,4209.697902
7010,-70.8,-34.1,610.6105957,-69.9,-33.8,5449.004883,4209.691846
7011,-77.3,-11.5,42.09392548,-76.8,-11,4728.008789,4209.62302
7012,-84.3,-78.5,318.6012878,-85.3,-78.6,4576.191406,4209.614548
7013,84.1,27.7,341.5350037,84.4,28.9,6017.385254,4209.507523
7014,-153.1,63.8,185.4782104,-151,63.1,5726.350586,4209.504839
7015,79.4,41.3,1312.687866,79.9,41.8,5900.987793,4209.499949
7016,84,27.9,716.4293213,84.4,28.9,6017.385254,4209.469038
7017,76.6,38.6,1340.908691,75.3,38.6,6552.909668,4209.401298
7018,83.9,28.2,1144.862427,84.4,28.9,6017.385254,4209.258325
7019,92.6,27,313.7084351,92.3,28,5562.911133,4209.256284
7020,-83.2,-78.7,191.3940582,-85.3,-78.6,4576.191406,4209.248689
7021,89,26.9,253.9503174,88.3,27.8,5625.258301,4209.226016
7022,87.2,26.8,187.6366272,88.1,28,6415.536133,4209.171922
7023,87.4,26.7,178.1261597,88.2,27.8,6053.460938,4208.888643
7024,84.6,27.5,357.4044495,84.5,28.7,5972.400879,4208.864445
7025,83.4,27.8,1044.926758,84,28.6,6146.970215,4208.860158
7026,84.6,27.6,206.5674591,85.6,28.5,5958.530762,4208.840451
7027,79.3,30.4,1437.068115,79.5,31.1,6150.472168,4208.781571
7028,85.6,27.3,523.3725586,85.7,28.4,5914.893066,4208.740576
7029,-76.6,-12.6,286.3624878,-76,-11.9,5304.790527,4208.698143
7030,-70.7,-33.3,514.1159058,-70,-32.7,5407.111328,4208.671839
7031,-77.6,-10.8,246.1939545,-77.1,-10.7,4698.894043,4208.668662
7032,88.1,26.6,103.0452728,88.1,27.8,5710.153809,4208.590903
7033,-77.7,-10.8,50.46346664,-76.9,-10.5,4946.594727,4208.461053
7034,-70.4,-13.1,315.3483276,-70.4,-13.9,5145.304199,4208.434916
7035,86.1,27.6,1562.575073,86.4,28.3,6315.154785,4208.4274
7036,79.1,30.5,1444.405396,79.3,31,5924.249023,4208.336577
7037,-78.2,-9.5,410.9031982,-77.5,-9.1,5237.833496,4208.118488
7038,80.8,41.4,1248.580078,80.2,42,6001.209473,4208.062354
7039,85.7,27.3,749.3031616,85.8,28.4,6140.036621,4207.911768
7040,88.9,27,450.9511108,88.9,28,5629.966797,4207.82425
7041,95.1,28.4,470.2601624,94.9,29.4,5679.053711,4207.822313
7042,83.4,28.2,1610.206055,83.9,28.6,6161.178711,4207.67697
7043,84.2,27.9,764.7849121,84.7,28.4,5403.954102,4207.626574
7044,-77.6,-11.3,0.702222228,-77,-10.7,4894.67627,4207.523122
7045,76.2,39.4,1248.720825,75.3,38.6,6552.909668,4207.386951
7046,-65.6,-27.3,383.6044312,-66,-27.1,4752.705566,4207.349091
7047,86.8,27,530.0169067,88.1,27.6,6383.129883,4207.303869
7048,83.8,28,999.5270386,84.1,28.5,5517.44873,4207.299529
7049,84.7,28.1,928.788269,85.6,28.3,5785.941406,4207.288624
7050,-78.3,-9.7,3.371200085,-77.8,-9.3,4602.083496,4207.196062
7051,87.8,26.5,81.85125732,88.2,27.8,6053.460938,4207.191365
7052,84.7,27.6,489.0296936,85.6,28.3,5785.941406,4207.171369
7053,84.5,27.3,109.1001511,84,28.6,6146.970215,4207.004583
7054,76.6,31.9,591.7666016,77.4,32.6,5719.219238,4206.992848
7055,84.1,27.5,339.2953186,84.1,28.5,5517.44873,4206.979113
7056,92.7,27,126.6080017,92.6,28.1,5516.331543,4206.975676
7057,83.6,27.6,132.7703094,83.8,28.7,5545.005371,4206.917559
7058,-71.1,-33.6,235.4506683,-69.9,-33.8,5449.004883,4206.76983
7059,86,27.4,888.2651978,86.8,28.1,6057.73291,4206.722185
7060,85.1,27.4,463.8800049,85.7,28.4,5914.893066,4206.713445
7061,85,27.8,436.0706177,85.9,28.3,5498.232422,4206.677159
7062,-83.3,-78.5,206.7693787,-85.3,-78.6,4576.191406,4206.663061
7063,88.5,27.5,1491.822266,87.1,27.9,7346.435547,4206.612439
7064,-153.2,62.8,460.353302,-151,63.1,5726.350586,4206.556445
7065,84.7,27.8,563.2319946,84.1,28.5,5517.44873,4206.539295
7066,85.7,27.6,1086.778198,85.7,28.4,5914.893066,4206.518896
7067,84.1,27.8,835.0829468,84.1,28.5,5517.44873,4206.484217
7068,84.7,27.8,563.2319946,84.2,28.9,6132.822754,4206.316959
7069,84.4,28.3,1338.547729,84.3,28.9,5901.825195,4206.141252
7070,84.5,28.1,685.9881592,85.6,28.5,5958.530762,4206.095601
7071,87.9,26.8,325.3027649,88.3,27.8,5625.258301,4206.071371
7072,92.8,27.1,278.8187561,92.3,27.8,5151.894043,4206.036795
7073,85.8,27.2,535.4017334,85.8,28.4,6140.036621,4206.022974
7074,-150,63.7,976.005127,-151,63.1,5726.350586,4206.01675
7075,87.7,27.3,830.1617432,88.2,27.7,5382.568359,4205.994931
7076,86.3,26.9,276.7989807,86.9,27.8,5545.130371,4205.861415
7077,84.4,28,636.2620239,84.3,28.6,5199.206055,4205.80457
7078,-70.5,-13.3,580.7451782,-70.4,-13.9,5145.304199,4205.776806
7079,84.2,27.7,228.094574,83.8,28.5,5176.133789,4205.61197
7080,75.4,39.4,1719.839722,75.3,38.6,6552.909668,4205.545691
7081,-78.2,-9.5,410.9031982,-77.6,-9,5199.786621,4205.526275
7082,-149.6,63.7,789.7249146,-151,63.1,5726.350586,4205.404988
7083,-149.8,64,456.9031677,-151,63.1,5726.350586,4205.391795
7084,-83.2,-78.4,161.7891388,-85.3,-78.6,4576.191406,4205.378726
7085,86,27.4,888.2651978,86.5,28,5633.594727,4205.363095
7086,92.6,26.9,113.6238632,92.3,28,5562.911133,4205.338016
7087,89,27,1055.257813,88.1,27.7,6357.160645,4205.291421
7088,-72.2,7,510.018158,-72.3,6.5,4967.649902,4205.277677
7089,-73.3,11.2,117.4173813,-73.7,10.8,4627.714355,4205.216533
7090,85.8,27.7,1200.903809,85.6,28.3,5785.941406,4205.108537
7091,91.7,26.8,148.4580078,91.6,28,5759.748047,4205.107158
7092,86.9,26.5,75.88464355,86.6,27.8,5991.532715,4205.069479
7093,86.9,26.7,164.9820404,86.9,27.8,5545.130371,4205.028592
7094,-67.3,-29.5,761.7197266,-67.8,-29.1,5306.73877,4204.992828
7095,75.9,32.6,571.3031006,76.6,32.6,5113.729492,4204.70221
7096,84.3,28.1,559.873291,85,29,5918.444336,4204.688707
7097,-150.1,64.2,191.6791534,-151,63.1,5726.350586,4204.610046
7098,85.7,27.3,749.3031616,86.2,28.3,6115.115234,4204.561838
7099,84.7,27.8,563.2319946,84.2,28.5,5432.405273,4204.552914
7100,-150.4,61.9,48.77140045,-151,63.1,5726.350586,4204.548968
7101,85.8,27.8,1492.80127,86.6,28.1,6269.745605,4204.460105
7102,76.6,38.8,1309.826538,75.3,38.6,6552.909668,4204.429126
7103,83.4,27.8,1044.926758,83.8,28.6,5991.510254,4204.286961
7104,84.9,28,568.8894653,84.8,28.4,4936.000488,4204.191538
7105,85.2,27.1,126.7958527,85.8,28.3,6003.623047,4204.181258
7106,-83.2,-78.6,204.7865753,-85.3,-78.6,4576.191406,4204.118464
7107,86.1,26.9,131.9841156,86.5,28,5633.594727,4204.115674
7108,83.4,28,1322.16687,84,28.6,6146.970215,4204.077141
7109,84.8,27,83.80000305,85.8,28.2,6449.25293,4204.049891
7110,86.7,27.2,1059.510254,86.8,28.1,6057.73291,4203.880569
7111,85.9,26.9,134.9911041,87,27.8,6052.665039,4203.865767
7112,42.6,42.3,107.2741318,43.1,43,4918.285156,4203.849196
7113,-67.3,-29.2,907.9934692,-67.8,-29.1,5306.73877,4203.849045
